138,-1,-1,-1
139,-1,-1,-1
140,-1,-1,-1
141,-1,-1,-1
142,-1,-1,-1
143,-1,-1,-1
1,-1,-1,5
2,-1,5,5
3,5,5,5
4,5,5,5
5,5,5,5
6,5,5,5
7,5,5,5
8,5,5,5
9,5,5,10
10,5,10,10
11,10,10,20
12,10,20,40
13,20,40,40
14,40,40,40
15,40,40,40
16,40,40,40
17,40,40,40
18,40,40,40
19,40,40,40
20,40,40,40
21,40,40,40
22,40,40,40
23,40,40,40
24,40,40,40
25,40,40,40
26,40,40,40
27,40,40,30
28,40,30,30
29,30,30,30
30,30,30,30
31,30,30,30
32,30,30,30
33,30,30,40
34,30,40,40
35,40,40,40
36,40,40,40
37,40,40,40
38,40,40,40
39,40,40,40
40,40,40,40
41,40,40,40
42,40,40,50
43,40,50,50
44,50,50,50
45,50,50,50
46,50,50,40
47,50,40,30
48,40,30,30
49,30,30,20
50,30,20,20
51,20,20,20
52,20,20,20
53,20,20,20
54,20,20,20
55,20,20,20
56,20,20,20
57,20,20,30
58,20,30,30
59,30,30,30
60,30,30,30
61,30,30,40
62,30,40,40
63,40,40,40
64,40,40,40
65,40,40,40
66,40,40,40
67,40,40,40
68,40,40,40
69,40,40,40
70,40,40,30
71,40,30,30
72,30,30,30
73,30,30,30
74,30,30,30
75,30,30,40
76,30,40,50
77,40,50,50
78,50,50,60
79,50,60,60
80,60,60,60
81,60,60,60
82,60,60,60
83,60,60,50
84,60,50,40
85,50,40,40
86,40,40,40
87,40,40,30
88,40,30,30
89,30,30,30
90,30,30,30
91,30,30,30
92,30,30,20
93,30,20,20
94,20,20,30
95,20,30,30
96,30,30,30
97,30,30,40
98,30,40,40
99,40,40,50
100,40,50,50
101,50,50,50
102,50,50,50
103,50,50,50
104,50,50,50
105,50,50,50
106,50,50,50
107,50,50,50
108,50,50,50
109,50,50,50
110,50,50,50
111,50,50,50
112,50,50,50
113,50,50,40
114,50,40,40
115,40,40,40
116,40,40,40
117,40,40,30
118,40,30,30
119,30,30,30
120,30,30,30
121,30,30,30
122,30,30,30
123,30,30,30
124,30,30,30
125,30,30,30
126,30,30,30
127,30,30,30
128,30,30,30
129,30,30,30
130,30,30,40
131,30,40,40
132,40,40,40
133,40,40,40
134,40,40,30
135,40,30,30
136,30,30,20
137,30,20,20
138,20,20,20
139,20,20,20
140,20,20,10
141,20,10,10
142,10,10,10
143,10,10,10
144,10,10,10
1,10,10,5
2,10,5,5
3,5,5,5
4,5,5,5
5,5,5,10
6,5,10,10
7,10,10,20
8,10,20,30
9,20,30,40
10,30,40,40
11,40,40,40
12,40,40,40
13,40,40,40
14,40,40,40
15,40,40,40
16,40,40,40
17,40,40,40
18,40,40,40
19,40,40,40
20,40,40,40
21,40,40,40
22,40,40,50
23,40,50,50
24,50,50,50
25,50,50,50
26,50,50,40
27,50,40,40
28,40,40,40
29,40,40,60
30,40,60,60
31,60,60,60
32,60,60,50
33,60,50,50
34,50,50,50
35,50,50,50
36,50,50,50
37,50,50,40
38,50,40,40
39,40,40,50
40,40,50,50
41,50,50,50
42,50,50,50
43,50,50,50
44,50,50,50
45,50,50,50
46,50,50,50
47,50,50,30
48,50,30,30
49,30,30,30
50,30,30,20
51,30,20,20
52,20,20,30
53,20,30,40
54,30,40,50
55,40,50,50
56,50,50,50
57,50,50,50
58,50,50,50
59,50,50,50
60,50,50,50
61,50,50,50
62,50,50,60
63,50,60,60
64,60,60,60
65,60,60,60
66,60,60,60
67,60,60,60
68,60,60,60
69,60,60,60
70,60,60,60
71,60,60,60
72,60,60,40
73,60,40,40
74,40,40,40
75,40,40,50
76,40,50,50
77,50,50,50
78,50,50,50
79,50,50,50
80,50,50,50
81,50,50,50
82,50,50,50
83,50,50,50
84,50,50,50
85,50,50,50
86,50,50,50
87,50,50,50
88,50,50,50
89,50,50,50
90,50,50,40
91,50,40,30
92,40,30,30
93,30,30,30
94,30,30,30
95,30,30,30
96,30,30,30
97,30,30,40
98,30,40,40
99,40,40,50
100,40,50,50
101,50,50,50
102,50,50,50
103,50,50,50
104,50,50,50
105,50,50,50
106,50,50,50
107,50,50,60
108,50,60,60
109,60,60,60
110,60,60,60
111,60,60,60
112,60,60,60
113,60,60,60
114,60,60,60
115,60,60,60
116,60,60,60
117,60,60,60
118,60,60,60
119,60,60,60
120,60,60,60
121,60,60,60
122,60,60,60
123,60,60,60
124,60,60,60
125,60,60,50
126,60,50,50
127,50,50,50
128,50,50,50
129,50,50,50
130,50,50,50
131,50,50,50
132,50,50,50
133,50,50,40
134,50,40,40
135,40,40,40
136,40,40,40
137,40,40,40
138,40,40,30
139,40,30,30
140,30,30,30
141,30,30,30
142,30,30,30
143,30,30,20
144,30,20,20
1,20,20,5
2,20,5,5
3,5,5,5
4,5,5,5
5,5,5,5
6,5,5,10
7,5,10,15
8,10,15,30
9,15,30,40
10,30,40,40
11,40,40,40
12,40,40,40
13,40,40,50
14,40,50,50
15,50,50,50
16,50,50,60
17,50,60,20
18,60,20,30
19,20,30,30
20,30,30,40
21,30,40,40
22,40,40,50
23,40,50,60
24,50,60,60
25,60,60,60
26,60,60,60
27,60,60,60
28,60,60,60
29,60,60,70
30,60,70,75
31,70,75,80
32,75,80,80
33,80,80,80
34,80,80,80
35,80,80,80
36,80,80,80
37,80,80,80
38,80,80,80
39,80,80,80
40,80,80,80
41,80,80,75
42,80,75,75
43,75,75,75
44,75,75,75
45,75,75,75
46,75,75,75
47,75,75,75
48,75,75,75
49,75,75,75
50,75,75,60
51,75,60,50
52,60,50,50
53,50,50,50
54,50,50,50
55,50,50,50
56,50,50,50
57,50,50,50
58,50,50,50
59,50,50,50
60,50,50,50
61,50,50,60
62,50,60,60
63,60,60,60
64,60,60,60
65,60,60,60
66,60,60,60
67,60,60,60
68,60,60,60
69,60,60,60
70,60,60,60
71,60,60,60
72,60,60,60
73,60,60,60
74,60,60,60
75,60,60,60
76,60,60,60
77,60,60,75
78,60,75,75
79,75,75,75
80,75,75,75
81,75,75,75
82,75,75,75
83,75,75,60
84,75,60,60
85,60,60,60
86,60,60,60
87,60,60,40
88,60,40,40
89,40,40,40
90,40,40,40
91,40,40,40
92,40,40,50
93,40,50,50
94,50,50,50
95,50,50,50
96,50,50,50
97,50,50,50
98,50,50,50
99,50,50,50
100,50,50,50
101,50,50,50
102,50,50,50
103,50,50,50
104,50,50,60
105,50,60,60
106,60,60,60
107,60,60,60
108,60,60,60
109,60,60,60
110,60,60,60
111,60,60,60
112,60,60,60
113,60,60,60
114,60,60,60
115,60,60,60
116,60,60,60
117,60,60,40
118,60,40,30
119,40,30,30
120,30,30,30
121,30,30,30
122,30,30,30
123,30,30,30
124,30,30,30
125,30,30,30
126,30,30,30
127,30,30,30
128,30,30,30
129,30,30,30
130,30,30,30
131,30,30,30
132,30,30,40
133,30,40,40
134,40,40,40
135,40,40,40
136,40,40,30
137,40,30,30
138,30,30,30
1,30,30,5
2,30,5,5
3,5,5,5
4,5,5,5
5,5,5,5
6,5,5,5
7,5,5,5
8,5,5,30
9,5,30,30
10,30,30,30
11,30,30,40
12,30,40,40
13,40,40,40
14,40,40,40
15,40,40,40
16,40,40,40
17,40,40,40
18,40,40,40
19,40,40,40
20,40,40,40
21,40,40,40
22,40,40,40
23,40,40,40
24,40,40,40
25,40,40,40
26,40,40,40
27,40,40,50
28,40,50,50
29,50,50,50
30,50,50,50
31,50,50,50
32,50,50,50
33,50,50,50
34,50,50,50
35,50,50,40
36,50,40,40
37,40,40,40
38,40,40,40
39,40,40,40
40,40,40,30
41,40,30,30
42,30,30,30
43,30,30,30
44,30,30,30
45,30,30,30
46,30,30,30
47,30,30,30
48,30,30,20
49,30,20,20
50,20,20,20
51,20,20,20
52,20,20,20
53,20,20,20
54,20,20,40
55,20,40,40
56,40,40,40
57,40,40,40
58,40,40,40
59,40,40,40
60,40,40,40
61,40,40,40
62,40,40,40
63,40,40,50
64,40,50,50
65,50,50,50
66,50,50,50
67,50,50,50
68,50,50,50
69,50,50,50
70,50,50,40
71,50,40,30
72,40,30,30
73,30,30,20
74,30,20,20
75,20,20,30
76,20,30,30
77,30,30,30
78,30,30,40
79,30,40,40
80,40,40,40
81,40,40,40
82,40,40,40
83,40,40,40
84,40,40,30
85,40,30,30
86,30,30,30
87,30,30,30
88,30,30,40
89,30,40,30
90,40,30,20
91,30,20,20
92,20,20,20
93,20,20,20
94,20,20,20
95,20,20,30
96,20,30,40
97,30,40,40
98,40,40,40
99,40,40,50
100,40,50,50
101,50,50,50
102,50,50,50
103,50,50,50
104,50,50,40
105,50,40,40
106,40,40,40
107,40,40,40
108,40,40,40
109,40,40,40
110,40,40,40
111,40,40,30
112,40,30,30
113,30,30,30
114,30,30,30
115,30,30,30
116,30,30,30
117,30,30,40
118,30,40,40
119,40,40,40
120,40,40,40
121,40,40,30
122,40,30,20
123,30,20,20
124,20,20,20
125,20,20,20
126,20,20,20
127,20,20,20
128,20,20,20
129,20,20,30
130,20,30,30
131,30,30,30
132,30,30,30
133,30,30,30
134,30,30,30
135,30,30,20
136,30,20,20
137,20,20,20
138,20,20,20
139,20,20,20
140,20,20,20
141,20,20,20
142,20,20,20
143,20,20,20
144,20,20,20
1,20,20,5
2,20,5,5
3,5,5,5
4,5,5,5
5,5,5,5
6,5,5,5
7,5,5,10
8,5,10,20
9,10,20,20
10,20,20,20
11,20,20,40
12,20,40,50
13,40,50,50
14,50,50,50
15,50,50,50
16,50,50,50
17,50,50,40
18,50,40,40
19,40,40,30
20,40,30,30
21,30,30,30
22,30,30,30
23,30,30,40
24,30,40,40
25,40,40,40
26,40,40,40
27,40,40,40
28,40,40,50
29,40,50,50
30,50,50,50
31,50,50,60
32,50,60,60
33,60,60,60
34,60,60,60
35,60,60,60
36,60,60,60
37,60,60,60
38,60,60,60
39,60,60,60
40,60,60,60
41,60,60,60
42,60,60,40
43,60,40,40
44,40,40,40
45,40,40,40
46,40,40,40
47,40,40,40
48,40,40,40
49,40,40,40
50,40,40,40
51,40,40,30
52,40,30,30
53,30,30,40
54,30,40,50
55,40,50,50
56,50,50,50
57,50,50,50
58,50,50,60
59,50,60,60
60,60,60,60
61,60,60,60
62,60,60,60
63,60,60,60
64,60,60,60
65,60,60,60
66,60,60,60
67,60,60,60
68,60,60,60
69,60,60,60
70,60,60,60
71,60,60,60
72,60,60,60
73,60,60,60
74,60,60,60
75,60,60,60
76,60,60,60
77,60,60,60
78,60,60,60
79,60,60,60
80,60,60,60
81,60,60,60
82,60,60,60
83,60,60,60
84,60,60,50
85,60,50,50
86,50,50,50
87,50,50,50
88,50,50,50
89,50,50,40
90,50,40,40
91,40,40,30
92,40,30,30
93,30,30,30
94,30,30,30
95,30,30,30
96,30,30,40
97,30,40,60
98,40,60,60
99,60,60,60
100,60,60,60
101,60,60,60
102,60,60,60
103,60,60,60
104,60,60,60
105,60,60,60
106,60,60,60
107,60,60,60
108,60,60,60
109,60,60,60
110,60,60,60
111,60,60,60
112,60,60,60
113,60,60,60
114,60,60,60
115,60,60,60
116,60,60,60
117,60,60,60
118,60,60,60
119,60,60,40
120,60,40,40
121,40,40,30
122,40,30,40
123,30,40,40
124,40,40,40
125,40,40,40
126,40,40,30
127,40,30,30
128,30,30,30
129,30,30,40
130,30,40,50
131,40,50,50
132,50,50,50
133,50,50,50
134,50,50,50
135,50,50,50
136,50,50,50
137,50,50,50
138,50,50,50
139,50,50,50
140,50,50,50
141,50,50,30
142,50,30,30
143,30,30,30
144,30,30,30
1,30,30,5
2,30,5,5
3,5,5,5
4,5,5,5
5,5,5,5
6,5,5,5
7,5,5,5
8,5,5,5
9,5,5,5
10,5,5,5
11,5,5,10
12,5,10,10
13,10,10,20
14,10,20,20
15,20,20,30
16,20,30,30
17,30,30,30
18,30,30,30
19,30,30,40
20,30,40,50
21,40,50,50
22,50,50,50
23,50,50,50
24,50,50,50
25,50,50,30
26,50,30,20
27,30,20,20
28,20,20,20
29,20,20,20
30,20,20,20
31,20,20,20
32,20,20,20
33,20,20,30
34,20,30,30
35,30,30,30
36,30,30,30
37,30,30,30
38,30,30,30
39,30,30,40
40,30,40,30
41,40,30,30
42,30,30,30
43,30,30,30
44,30,30,30
45,30,30,20
46,30,20,20
47,20,20,20
48,20,20,20
49,20,20,20
50,20,20,20
51,20,20,30
52,20,30,30
53,30,30,30
54,30,30,30
55,30,30,30
56,30,30,30
57,30,30,30
58,30,30,30
59,30,30,30
60,30,30,20
61,30,20,20
62,20,20,20
63,20,20,20
64,20,20,20
65,20,20,20
66,20,20,30
67,20,30,20
68,30,20,20
69,20,20,20
70,20,20,20
71,20,20,20
72,20,20,30
73,20,30,30
74,30,30,20
75,30,20,20
76,20,20,20
77,20,20,20
78,20,20,20
79,20,20,20
80,20,20,20
81,20,20,20
82,20,20,20
83,20,20,20
84,20,20,30
85,20,30,30
86,30,30,30
87,30,30,30
88,30,30,30
89,30,30,30
90,30,30,30
91,30,30,30
92,30,30,30
93,30,30,20
94,30,20,30
95,20,30,40
96,30,40,40
97,40,40,40
98,40,40,30
99,40,30,30
100,30,30,30
101,30,30,30
102,30,30,30
103,30,30,30
104,30,30,30
105,30,30,30
106,30,30,30
107,30,30,30
108,30,30,20
109,30,20,20
110,20,20,20
111,20,20,20
112,20,20,20
113,20,20,20
114,20,20,20
115,20,20,20
116,20,20,20
117,20,20,20
118,20,20,20
119,20,20,20
120,20,20,20
121,20,20,20
122,20,20,20
123,20,20,20
124,20,20,20
125,20,20,20
126,20,20,20
127,20,20,20
128,20,20,20
129,20,20,20
130,20,20,20
131,20,20,20
132,20,20,20
133,20,20,20
134,20,20,20
135,20,20,20
136,20,20,20
137,20,20,20
138,20,20,20
139,20,20,20
140,20,20,10
141,20,10,10
142,10,10,10
143,10,10,10
1,10,10,5
2,10,5,5
3,5,5,5
4,5,5,5
5,5,5,5
6,5,5,10
7,5,10,10
8,10,10,20
9,10,20,30
10,20,30,30
11,30,30,50
12,30,50,60
13,50,60,60
14,60,60,60
15,60,60,60
16,60,60,60
17,60,60,50
18,60,50,50
19,50,50,50
20,50,50,50
21,50,50,50
22,50,50,50
23,50,50,50
24,50,50,40
25,50,40,40
26,40,40,40
27,40,40,40
28,40,40,40
29,40,40,40
30,40,40,40
31,40,40,50
32,40,50,60
33,50,60,60
34,60,60,60
35,60,60,60
36,60,60,60
37,60,60,60
38,60,60,75
39,60,75,75
40,75,75,75
41,75,75,75
42,75,75,75
43,75,75,75
44,75,75,60
45,75,60,60
46,60,60,60
47,60,60,50
48,60,50,40
49,50,40,40
50,40,40,40
51,40,40,30
52,40,30,40
53,30,40,60
54,40,60,60
55,60,60,60
56,60,60,60
57,60,60,60
58,60,60,60
59,60,60,60
60,60,60,60
61,60,60,60
62,60,60,60
63,60,60,60
64,60,60,70
65,60,70,75
66,70,75,75
67,75,75,90
68,75,90,90
69,90,90,90
70,90,90,90
71,90,90,90
72,90,90,90
73,90,90,75
74,90,75,75
75,75,75,60
76,75,60,60
77,60,60,60
78,60,60,60
79,60,60,60
80,60,60,60
81,60,60,60
82,60,60,60
83,60,60,60
84,60,60,60
85,60,60,60
86,60,60,60
87,60,60,60
88,60,60,50
89,60,50,50
90,50,50,30
91,50,30,30
92,30,30,30
93,30,30,30
94,30,30,30
95,30,30,50
96,30,50,50
97,50,50,50
98,50,50,60
99,50,60,60
100,60,60,60
101,60,60,90
102,60,90,90
103,90,90,90
104,90,90,90
105,90,90,90
106,90,90,60
107,90,60,60
108,60,60,60
109,60,60,60
110,60,60,60
111,60,60,60
112,60,60,60
113,60,60,60
114,60,60,60
115,60,60,60
116,60,60,60
117,60,60,60
118,60,60,60
119,60,60,60
120,60,60,60
121,60,60,60
122,60,60,60
123,60,60,60
124,60,60,60
125,60,60,50
126,60,50,50
127,50,50,50
128,50,50,50
129,50,50,50
130,50,50,50
131,50,50,50
132,50,50,50
133,50,50,50
134,50,50,50
135,50,50,50
136,50,50,50
137,50,50,50
138,50,50,50
139,50,50,50
140,50,50,50
141,50,50,50
142,50,50,50
143,50,50,50
144,50,50,30
1,50,30,5
2,30,5,5
3,5,5,5
4,5,5,5
5,5,5,5
6,5,5,5
7,5,5,10
8,5,10,20
9,10,20,40
10,20,40,40
11,40,40,50
12,40,50,50
13,50,50,50
14,50,50,50
15,50,50,50
16,50,50,40
17,50,40,40
18,40,40,40
19,40,40,40
20,40,40,40
21,40,40,40
22,40,40,40
23,40,40,40
24,40,40,50
25,40,50,50
26,50,50,50
27,50,50,50
28,50,50,50
29,50,50,50
30,50,50,30
31,50,30,30
32,30,30,30
33,30,30,30
34,30,30,30
35,30,30,40
36,30,40,60
37,40,60,60
38,60,60,60
39,60,60,40
40,60,40,30
41,40,30,30
42,30,30,20
43,30,20,20
44,20,20,30
45,20,30,30
46,30,30,30
47,30,30,30
48,30,30,30
49,30,30,30
50,30,30,30
51,30,30,30
52,30,30,30
53,30,30,30
54,30,30,30
55,30,30,40
56,30,40,50
57,40,50,50
58,50,50,60
59,50,60,60
60,60,60,50
61,60,50,40
62,50,40,40
63,40,40,30
64,40,30,30
65,30,30,30
66,30,30,30
67,30,30,30
68,30,30,40
69,30,40,40
70,40,40,40
71,40,40,40
72,40,40,50
73,40,50,60
74,50,60,75
75,60,75,75
76,75,75,75
77,75,75,50
78,75,50,40
79,50,40,40
80,40,40,40
81,40,40,40
82,40,40,50
83,40,50,50
84,50,50,50
85,50,50,50
86,50,50,50
87,50,50,40
88,50,40,40
89,40,40,40
90,40,40,40
91,40,40,40
92,40,40,40
93,40,40,40
94,40,40,40
95,40,40,40
96,40,40,40
97,40,40,40
98,40,40,40
99,40,40,40
100,40,40,40
101,40,40,40
102,40,40,40
103,40,40,40
104,40,40,40
105,40,40,40
106,40,40,40
107,40,40,40
108,40,40,50
109,40,50,50
110,50,50,50
111,50,50,50
112,50,50,50
113,50,50,50
114,50,50,40
115,50,40,40
116,40,40,40
117,40,40,40
118,40,40,40
119,40,40,20
120,40,20,20
121,20,20,20
122,20,20,20
123,20,20,20
124,20,20,20
125,20,20,20
126,20,20,20
127,20,20,20
128,20,20,20
129,20,20,20
130,20,20,20
131,20,20,20
132,20,20,30
133,20,30,30
134,30,30,30
135,30,30,30
136,30,30,30
137,30,30,30
138,30,30,30
139,30,30,20
140,30,20,20
141,20,20,20
142,20,20,20
143,20,20,20
1,20,20,5
2,20,5,5
3,5,5,5
4,5,5,10
5,5,10,10
6,10,10,10
7,10,10,10
8,10,10,10
9,10,10,20
10,10,20,20
11,20,20,20
12,20,20,40
13,20,40,40
14,40,40,50
15,40,50,60
16,50,60,60
17,60,60,60
18,60,60,60
19,60,60,50
20,60,50,50
21,50,50,50
22,50,50,50
23,50,50,50
24,50,50,40
25,50,40,40
26,40,40,40
27,40,40,30
28,40,30,30
29,30,30,30
30,30,30,30
31,30,30,30
32,30,30,30
33,30,30,30
34,30,30,30
35,30,30,40
36,30,40,40
37,40,40,40
38,40,40,40
39,40,40,30
40,40,30,40
41,30,40,40
42,40,40,40
43,40,40,40
44,40,40,40
45,40,40,30
46,40,30,30
47,30,30,30
48,30,30,20
49,30,20,20
50,20,20,20
51,20,20,20
52,20,20,20
53,20,20,20
54,20,20,30
55,20,30,30
56,30,30,40
57,30,40,40
58,40,40,40
59,40,40,40
60,40,40,40
61,40,40,40
62,40,40,40
63,40,40,40
64,40,40,40
65,40,40,30
66,40,30,20
67,30,20,20
68,20,20,20
69,20,20,20
70,20,20,20
71,20,20,20
72,20,20,20
73,20,20,20
74,20,20,30
75,20,30,30
76,30,30,40
77,30,40,40
78,40,40,40
79,40,40,40
80,40,40,40
81,40,40,40
82,40,40,40
83,40,40,40
84,40,40,40
85,40,40,40
86,40,40,40
87,40,40,40
88,40,40,40
89,40,40,40
90,40,40,40
91,40,40,30
92,40,30,30
93,30,30,30
94,30,30,20
95,30,20,30
96,20,30,30
97,30,30,30
98,30,30,20
99,30,20,20
100,20,20,30
101,20,30,30
102,30,30,30
103,30,30,30
104,30,30,30
105,30,30,30
106,30,30,30
107,30,30,30
108,30,30,30
109,30,30,30
110,30,30,30
111,30,30,30
112,30,30,30
113,30,30,30
114,30,30,30
115,30,30,30
116,30,30,30
117,30,30,30
118,30,30,30
119,30,30,30
120,30,30,30
121,30,30,30
122,30,30,30
123,30,30,20
124,30,20,20
125,20,20,20
126,20,20,20
127,20,20,20
128,20,20,20
129,20,20,20
130,20,20,20
131,20,20,20
132,20,20,20
133,20,20,20
134,20,20,20
135,20,20,20
136,20,20,20
137,20,20,10
138,20,10,10
139,10,10,10
140,10,10,10
141,10,10,10
142,10,10,10
143,10,10,10
144,10,10,20
1,10,20,5
2,20,5,5
3,5,5,5
4,5,5,5
5,5,5,5
6,5,5,10
7,5,10,20
8,10,20,20
9,20,20,20
10,20,20,20
11,20,20,40
12,20,40,40
13,40,40,40
14,40,40,40
15,40,40,40
16,40,40,40
17,40,40,40
18,40,40,40
19,40,40,40
20,40,40,40
21,40,40,40
22,40,40,40
23,40,40,40
24,40,40,40
25,40,40,50
26,40,50,50
27,50,50,50
28,50,50,50
29,50,50,50
30,50,50,50
31,50,50,50
32,50,50,40
33,50,40,40
34,40,40,40
35,40,40,30
36,40,30,30
37,30,30,30
38,30,30,30
39,30,30,40
40,30,40,40
41,40,40,40
42,40,40,40
43,40,40,40
44,40,40,40
45,40,40,40
46,40,40,40
47,40,40,40
48,40,40,40
49,40,40,40
50,40,40,30
51,40,30,30
52,30,30,30
53,30,30,30
54,30,30,30
55,30,30,30
56,30,30,30
57,30,30,30
58,30,30,30
59,30,30,30
60,30,30,30
61,30,30,30
62,30,30,30
63,30,30,30
64,30,30,30
65,30,30,30
66,30,30,30
67,30,30,40
68,30,40,40
69,40,40,40
70,40,40,40
71,40,40,40
72,40,40,40
73,40,40,40
74,40,40,40
75,40,40,50
76,40,50,60
77,50,60,60
78,60,60,50
79,60,50,50
80,50,50,50
81,50,50,50
82,50,50,50
83,50,50,50
84,50,50,40
85,50,40,40
86,40,40,40
87,40,40,40
88,40,40,20
89,40,20,20
90,20,20,20
91,20,20,20
92,20,20,20
93,20,20,20
94,20,20,20
95,20,20,20
96,20,20,20
97,20,20,20
98,20,20,30
99,20,30,30
100,30,30,30
101,30,30,30
102,30,30,30
103,30,30,40
104,30,40,40
105,40,40,40
106,40,40,40
107,40,40,40
108,40,40,40
109,40,40,30
110,40,30,30
111,30,30,30
112,30,30,30
113,30,30,30
114,30,30,30
115,30,30,20
116,30,20,20
117,20,20,20
118,20,20,20
119,20,20,20
120,20,20,20
121,20,20,30
122,20,30,30
123,30,30,30
124,30,30,30
125,30,30,30
126,30,30,40
127,30,40,40
128,40,40,40
129,40,40,40
130,40,40,40
131,40,40,40
132,40,40,30
133,40,30,30
134,30,30,20
135,30,20,20
136,20,20,20
137,20,20,20
138,20,20,20
139,20,20,20
1,20,20,5
2,20,5,5
3,5,5,5
4,5,5,10
5,5,10,10
6,10,10,10
7,10,10,10
8,10,10,10
9,10,10,30
10,10,30,40
11,30,40,50
12,40,50,50
13,50,50,50
14,50,50,50
15,50,50,50
16,50,50,40
17,50,40,40
18,40,40,30
19,40,30,30
20,30,30,40
21,30,40,40
22,40,40,40
23,40,40,50
24,40,50,50
25,50,50,50
26,50,50,50
27,50,50,50
28,50,50,50
29,50,50,50
